time,body1_x,body1_y,body1_z,body2_x,body2_y,body2_z,body3_x,body3_y,body3_z
45360000.00000000,-38861599540.88880157,-416542204814.20837402,680685334216.64794922,-95548133060.31018066,56503979946.28318024,-436429414052.65277100,7141892601.19867325,282761424867.92498779,-32903280163.99455643
45446400.00000000,-38839165496.60061646,-417631076477.16436768,682542578576.79406738,-95780502216.66673279,56750665895.62761688,-438208375317.70434570,7299987713.26703835,283646810581.53656006,-32864923259.08907318
45532800.00000000,-38816728599.63352203,-418719756496.65899658,684399556914.91467285,-96012673189.79898071,56997721980.02326965,-439986458339.54272461,7457881789.43219471,284531634516.63549805,-32827178575.37128830
45619200.00000000,-38794288864.60475922,-419808245949.35577393,686256270788.27404785,-96244647622.85319519,57245144594.64144135,-441763669709.57934570,7615576487.45763874,285415901354.71411133,-32790041078.69405365
45705600.00000000,-38771846306.03083801,-420896545902.65093994,688112721740.09814453,-96476427137.44082642,57492930187.71331024,-443540015940.41857910,7773073443.47134495,286299615714.93743896,-32753505799.67885590
45792000.00000000,-38749400938.32847595,-421984657414.78198242,689968911299.74597168,-96708013334.02586365,57741075259.48801422,-445315503467.16009521,7930374272.35401440,287182782155.29376221,-32717567832.58520126
45878400.00000000,-38726952775.81547546,-423072581534.93463135,691824840982.87927246,-96939407792.30331421,57989576361.21621704,-447090138648.67370605,8087480568.11845398,288065405173.71820068,-32682222334.20485687
45964800.00000000,-38704501832.71162415,-424160319303.34832764,693680512291.62854004,-97170612071.56904602,58238430094.15850067,-448863927768.84753418,8244393904.28033447,288947489209.18963623,-32647464522.78030014
46051200.00000000,-38682048123.13956451,-425247871751.42010498,695535926714.75732422,-97401627711.08134460,58487633108.61775970,-450636877037.80993652,8401115834.22057056,289829038642.80218506,-32613289676.94673157
46137600.00000000,-38659591661.12566376,-426335239901.80688477,697391085727.82360840,-97632456230.41421509,58737182102.99501038,-452408992593.12591553,8557647891.53954124,290710057798.81170654,-32579693134.69703674
46224000.00000000,-38637132460.60086823,-427422424768.52624512,699245990793.33862305,-97863099129.80285645,58987073822.86780548,-454180280500.96893311,8713991590.40338326,291590550945.65826416,-32546670292.36908340
46310400.00000000,-38614670535.40154266,-428509427357.05578613,701100643360.92358398,-98093557890.48136902,59237305060.09074402,-455950746757.26818848,8870148425.88257027,292470522296.96484375,-32514216603.65480042
46396800.00000000,-38592205899.27028656,-429596248664.43103027,702955044867.46374512,-98323833975.01303101,59487872651.91734314,-457720397288.83270264,9026119874.28297997,293349976012.51348877,-32482327578.63045120
46483200.00000000,-38569738565.85678101,-430682889679.34173584,704809196737.26025391,-98553928827.61322021,59738773480.14269257,-459489237954.45214844,9181907393.46965981,294228916199.19885254,-32450998782.80756760
46569600.00000000,-38547268548.71858978,-431769351382.22698975,706663100382.17993164,-98783843874.46522522,59990004470.26635742,-461257274545.97534180,9337512423.18347931,295107346911.96044922,-32420225836.20399857
46656000.00000000,-38524795861.32195282,-432855634745.36889648,708516757201.80212402,-99013580524.02925110,60241562590.67485046,-463024512789.36688232,9492936385.35086823,295985272154.69384766,-32390004412.43458939
46742400.00000000,-38502320517.04257965,-433941740732.98480225,710370168583.56420898,-99243140167.34457397,60493444851.84322357,-464790958345.74255371,9648180684.38680840,296862695881.14141846,-32360330237.82096863
46828800.00000000,-38479842529.16643524,-435027670301.31829834,712223335902.90429688,-99472524178.32518005,60745648305.55520630,-466556616812.38366699,9803246707.49127579,297739621995.76287842,-32331199090.51996231
46915200.00000000,-38457361910.89051056,-436113424398.72869873,714076260523.40222168,-99701733914.04911804,60998170044.14134979,-468321493723.73138428,9958135824.93928719,298616054354.58715820,-32302606799.67017365
47001600.00000000,-38434878675.32358551,-437199003965.77972412,715928943796.91796875,-99930770715.04148865,61251007199.73474121,-470085594552.36108398,10112849390.36473274,299491996766.04479980,-32274549244.55626297
47088000.00000000,-38412392835.48698425,-438284409935.32629395,717781387063.72863770,-100159635905.55149841,61504156943.54373169,-471848924709.93756104,10267388741.03814507,300367452991.78234863,-32247022353.79049301
47174400.00000000,-38389904404.31530762,-439369643232.60052490,719633591652.66296387,-100388330793.82359314,61757616485.14127350,-473611489548.15124512,10421755198.13857079,301242426747.45904541,-32220022104.51111984
47260800.00000000,-38367413394.65718842,-440454704775.29632568,721485558881.23376465,-100616856672.36282349,62011383071.77037811,-475373294359.63598633,10575950067.01968765,302116921703.52575684,-32193544521.59717941
47347200.00000000,-38344919819.27600098,-441539595473.65289307,723337290055.76892090,-100845214818.19465637,62265453987.66527557,-477134344378.86901855,10729974637.47032738,302990941485.98742676,-32167585676.89929962
47433600.00000000,-38322423690.85059357,-442624316230.53698730,725188786471.54016113,-101073406493.11926270,62519826553.38782501,-478894644783.05340576,10883830183.96952820,303864489677.14892578,-32142141688.48612976
47520000.00000000,-38299925021.97598267,-443708867941.52386475,727040049412.88977051,-101301432943.96061707,62774498125.17878723,-480654200692.98315430,11037517965.93627930,304737569816.34484863,-32117208719.90600204
47606400.00000000,-38277423825.16407776,-444793251494.97741699,728891080153.35595703,-101529295402.81030273,63029466094.32357025,-482413017173.89190674,11191039227.97406960,305610185400.65362549,-32092782979.46345901
47692800.00000000,-38254920112.84436798,-445877467772.12902832,730741879955.79589844,-101756995087.26634216,63284727886.53205109,-484171099236.28503418,11344395200.11038780,306482339885.59674072,-32068860719.51030350
47779200.00000000,-38232413897.36458588,-446961517647.15521240,732592450072.50744629,-101984533200.66702271,63540280961.33206177,-485928451836.75610352,11497587098.03128815,307354036685.82293701,-32045438235.75076675
47865600.00000000,-38209905190.99142456,-448045401987.25439453,734442791745.34863281,-102211910932.32005310,63796122811.47624969,-487685079878.78747559,11650616123.31115913,308225279175.77795410,-32022511866.56053543
47952000.00000000,-38187394005.91118622,-449129121652.72247314,736292906205.85571289,-102439129457.72692871,64052250962.36190796,-489440988213.53588867,11803483463.63779831,309096070690.36035156,-32000077992.31922150
48038400.00000000,-38164880354.23044586,-450212677497.02734375,738142794675.35986328,-102666189938.80279541,64308662971.46347046,-491196181640.60321045,11956190293.03292084,309966414525.56365967,-31978133034.75602722
48124800.00000000,-38142364247.97671509,-451296070366.88256836,739992458365.10144043,-102893093524.09181213,64565356427.77729034,-492950664908.79254150,12108737772.06821060,310836313939.10504150,-31956673456.30823898
48211200.00000000,-38119845699.09909821,-452379301102.31976318,741841898476.34313965,-103119841348.97824097,64822328951.27844238,-494704442716.85021973,12261127048.07702255,311705772151.04107666,-31935695759.49226761
48297600.00000000,-38097324719.46892548,-453462370536.76025391,743691116200.48156738,-103346434535.89323425,65079578192.38920593,-496457519714.19396973,12413359255.36184692,312574792344.37078857,-31915196486.28695679
48384000.00000000,-38074801320.88038635,-454545279497.08563232,745540112719.15710449,-103572874194.51754761,65337101831.45892334,-498209900501.62756348,12565435515.39762497,313443377665.62640381,-31895172217.52883148
48470400.00000000,-38052275515.05117035,-455628028803.70727539,747388889204.36193848,-103799161421.98017883,65594897578.25496674,-499961589632.04217529,12717356937.03103447,314311531225.45196533,-31875619572.31904602
48556800.00000000,-38029747313.62307739,-456710619270.63507080,749237446818.54724121,-104025297303.05307007,65852963171.46450043,-501712591611.10485840,12869124616.67583656,315179256099.17022705,-31856535207.44173050
48643200.00000000,-38007216728.16264343,-457793051705.54528809,751085786714.72839355,-104251282910.34202576,66111296378.20678711,-503462910897.93420410,13020739638.50436401,316046555327.33813477,-31837915816.79349899
48729600.00000000,-37984683770.16174316,-458875326909.84710693,752933910036.58862305,-104477119304.47383118,66369894993.55576324,-505212551905.76403809,13172203074.63526535,316913431916.29095459,-31819758130.82382584
48816000.00000000,-37962148451.03819275,-459957445678.74884033,754781817918.58142090,-104702807534.27969360,66628756840.07261658,-506961519002.59460449,13323515985.31757927,317779888838.67584229,-31802058915.98608398
48902400.00000000,-37939610782.13636017,-461039408801.32281494,756629511486.03186035,-104928348636.97518921,66887879767.34814453,-508709816511.83215332,13474679419.11123276,318645929033.97430420,-31784814974.19896698
48988800.00000000,-37917070774.72773743,-462121217060.56964111,758476991855.23583984,-105153743638.33662415,67147261651.55458832,-510457448712.91699219,13625694413.06404114,319511555409.01470947,-31768023142.31806564
49075200.00000000,-37894528440.01153564,-463202871233.48150635,760324260133.55822754,-105378993552.87408447,67406900395.00677490,-512204419841.94006348,13776561992.88529778,320376770838.47436523,-31751680291.61737823
49161600.00000000,-37871983789.11525726,-464284372091.10455322,762171317419.53002930,-105604099384.00109863,67666793925.73230743,-513950734092.24865723,13927283173.11603546,321241578165.37188721,-31735783327.28051758
49248000.00000000,-37849436833.09528351,-465365720398.60083008,764018164802.94360352,-105829062124.20106506,67926940197.05056763,-515696395615.04132080,14077858957.29602623,322105980201.54986572,-31720329187.90141678
49334400.00000000,-37826887582.93742371,-466446916915.30877686,765864803364.94702148,-106053882755.19050598,68187337187.16033173,-517441408519.95190430,14228290338.12760544,322969979728.14807129,-31705314844.99428558
49420800.00000000,-37804336049.55748749,-467527962394.80358887,767711234178.13708496,-106278562248.07923889,68447982898.73577118,-519185776875.62359619,14378578297.63639259,323833579496.06750488,-31690737302.51263809
49507200.00000000,-37781782243.80182648,-468608857584.95635986,769557458306.65075684,-106503101563.52748108,68708875358.53067017,-520929504710.27270508,14528723807.32897377,324696782226.42535400,-31676593596.37718964
49593600.00000000,-37759226176.44790649,-469689603227.99243164,771403476806.25573730,-106727501651.90003967,68970012616.99061584,-522672596012.24249268,14678727828.34762001,325559590611.00146484,-31662880794.01240540
49680000.00000000,-37736667858.20484161,-470770200060.54931641,773249290724.43981934,-106951763453.41760254,69231392747.87300110,-524415054730.54736328,14828591311.62211227,326422007312.67596436,-31649595993.89153671
49766400.00000000,-37714107299.71392059,-471850648813.73370361,775094901100.49841309,-107175887898.30514526,69493013847.87463379,-526156884775.40753174,14978315198.01873016,327284034965.85870361,-31636736325.08992386
49852800.00000000,-37691544511.54915619,-472930950213.17742920,776940308965.62182617,-107399875906.93765259,69754874036.26676941,-527898090018.77441406,15127900418.48647499,328145676176.91027832,-31624298946.84642792
49939200.00000000,-37668979504.21781158,-474011104979.09326172,778785515342.98071289,-107623728389.98310852,70016971454.53741455,-529638674294.84692383,15277347894.20059204,329006933524.55548096,-31612281048.13276672
50025600.00000000,-37646412288.16092682,-475091113826.32958984,780630521247.81066895,-107847446248.54284668,70279304266.04067993,-531378641400.57897949,15426658536.70344353,329867809560.28857422,-31600679847.23062134
50112000.00000000,-37623842873.75382233,-476170977464.42456055,782475327687.49548340,-108071030374.28930664,70541870655.65307617,-533117995096.17803955,15575833248.04279709,330728306808.77111816,-31589492591.31632233
50198400.00000000,-37601271271.30662537,-477250696597.65936279,784319935661.64953613,-108294481649.60130310,70804668829.43655396,-534856739105.59539795,15724872920.90759087,331588427768.22241211,-31578716556.05295944
50284800.00000000,-37578697491.06477356,-478330271925.11108398,786164346162.19885254,-108517800947.69677734,71067697014.30810547,-536594877117.00793457,15873778438.76122284,332448174910.80255127,-31568349045.18975449
50371200.00000000,-37556121543.20952606,-479409704140.70471191,788008560173.46154785,-108740989132.76322937,71330953457.71583557,-538332412783.29180908,16022550675.97242737,333307550682.98840332,-31558387390.16853333
50457600.00000000,-37533543437.85845947,-480488993933.26446533,789852578672.22631836,-108964047060.08566284,71594436427.32128906,-540069349722.48791504,16171190497.94378471,334166557505.94268799,-31548828949.73717499
50544000.00000000,-37510963185.06594086,-481568141986.56469727,791696402627.83093262,-109186975576.17231750,71858144210.68795776,-541805691518.25994873,16319698761.23792076,335025197775.87622070,-31539671109.56983566
50630400.00000000,-37488380794.82364655,-482647148979.37976074,793540033002.23913574,-109409775518.87814331,72122075114.97573853,-543541441720.34417725,16468076313.70144653,335883473864.40350342,-31530911281.89385986
50716800.00000000,-37465796277.06103516,-483726015585.53363037,795383470750.11657715,-109632447717.52600098,72386227466.64128113,-545276603844.99224854,16616323994.58668327,336741388118.89184570,-31522546905.12320328
50803200.00000000,-37443209641.64582062,-484804742473.94879150,797226716818.90563965,-109854992993.02575684,72650599611.14405823,-547011181375.40625000,16764442634.67122078,337598942862.80419922,-31514575443.49824142
50889600.00000000,-37420620898.38445282,-485883330308.69427490,799069772148.89965820,-110077412157.99127197,72915189912.65798950,-548745177762.16668701,16912433056.37537003,338456140396.03576660,-31506994386.73182297
50976000.00000000,-37398030057.02259827,-486961779749.03350830,800912637673.31616211,-110299706016.85528564,73179996753.78860474,-550478596423.65356445,17060296073.87752533,339312982995.24438477,-31499801249.66144562
51062400.00000000,-37375437127.24558258,-488040091449.47119141,802755314318.36853027,-110521875365.98229980,73445018535.29548645,-552211440746.45996094,17208032493.22751999,340169472914.17517090,-31492993571.90743637
51148800.00000000,-37352842118.67887878,-489118266059.79980469,804597803003.33764648,-110743920993.77946472,73710253675.81996155,-553943714085.79956055,17355643112.45797729,341025612383.97930908,-31486568917.53696823
51235200.00000000,-37330245040.88855743,-490196304225.14556885,806440104640.64196777,-110965843680.80555725,73975700611.61787415,-555675419765.90698242,17503128721.69374084,341881403613.52716064,-31480524874.73386383
51321600.00000000,-37307645903.38172150,-491274206586.01367188,808282220135.90673828,-111187644199.87803650,74241357796.29740906,-557406561080.43164062,17650490103.25937653,342736848789.71575928,-31474859055.47398376
51408000.00000000,-37285044715.60697937,-492351973778.33306885,810124150388.03283691,-111409323316.17825317,74507223700.56169128,-559137141292.82556152,17797728031.78484726,343591950077.77087402,-31469569095.20616531
51494400.00000000,-37262441486.95487976,-493429606433.50054932,811965896289.26416016,-111630881787.35484314,74773296811.95623779,-560867163636.72448730,17944843274.30932999,344446709621.54382324,-31464652652.53852463
51580800.00000000,-37239836226.75835419,-494507105178.42468262,813807458725.25439453,-111852320363.62532043,75039575634.62103271,-562596631316.32312012,18091836590.38328171,345301129543.80316162,-31460107408.93008041
51667200.00000000,-37217228944.29315948,-495584470635.56866455,815648838575.13293457,-112073639787.87597656,75306058689.04719543,-564325547506.74414062,18238708732.16873932,346155211946.52093506,-31455931068.38753891
51753600.00000000,-37194619648.77828979,-496661703422.99304199,817490036711.57006836,-112294840795.76000977,75572744511.83805847,-566053915354.40161133,18385460444.53790665,347008958911.15441895,-31452121357.16715622
51840000.00000000,-37172008349.37643433,-497738804154.39788818,819331054000.84106445,-112515924115.79403687,75839631655.47467041,-567781737977.35815430,18532092465.17008591,347862372498.92266846,-31448676023.48158646
51926400.00000000,-37149395055.19438934,-498815773439.16418457,821171891302.88989258,-112736890469.45295715,76106718688.08547974,-569509018465.67700195,18678605524.64695358,348715454751.07818604,-31445592837.21159363
52012800.00000000,-37126779775.28347015,-499892611882.39514160,823012549471.39147949,-112957740571.26315308,76374004193.22026062,-571235759881.76770020,18825000346.54623032,349568207689.17437744,-31442869589.62253571
52099200.00000000,-37104162518.63994598,-500969320084.95654297,824853029353.81408691,-113178475128.89422607,76641486769.62814331,-572961965260.72729492,18971277647.53377914,350420633315.32794189,-31440504093.08554840
52185600.00000000,-37081543294.20544434,-502045898643.51702881,826693331791.47973633,-113399094843.24913025,76909165031.03952026,-574687637610.67529297,19117438137.45417404,351272733612.47705078,-31438494180.80329514
52272000.00000000,-37058922110.86735535,-503122348150.58752441,828533457619.62524414,-113619600408.55278015,77177037605.95199585,-576412779913.08386230,19263482519.41973495,352124510544.63507080,-31436837706.54022217
52358400.00000000,-37036298977.45925140,-504198669194.56054688,830373407667.46142578,-113839992512.43925476,77445103137.42007446,-578137395123.10302734,19409411489.89810562,352975966057.14001465,-31435532544.35723495
52444800.00000000,-37013673902.76127625,-505274862359.74877930,832213182758.23205566,-114060271836.03747559,77713360282.84863281,-579861486169.88024902,19555225738.79836273,353827102076.89965820,-31434576588.35066605
52531200.00000000,-36991046895.50056458,-506350928226.42333984,834052783709.27185059,-114280439054.05554199,77981807713.79000854,-581585055956.87512207,19700925949.55571747,354677920512.63281250,-31433967752.39550781
52617600.00000000,-36968417964.35160828,-507426867370.85150146,835892211332.06396484,-114500494834.86361694,78250444115.74475098,-583308107362.17004395,19846512799.21482468,355528423255.10626221,-31433703969.89278030
52704000.00000000,-36945787117.93666840,-508502680365.33404541,837731466432.29687500,-114720439840.57545471,78519268187.96577454,-585030643238.77478027,19991986958.51171875,356378612177.36779785,-31433783193.52098465
52790400.00000000,-36923154364.82615662,-509578367778.24206543,839570549809.92028809,-114940274727.12867737,78788278643.26605225,-586752666414.92761230,20137349091.95442200,357228489134.97552490,-31434203394.99153519
52876800.00000000,-36900519713.53902435,-510653930174.05346680,841409462259.20019531,-115160000144.36361694,79057474207.82962036,-588474179694.39086914,20282599857.90222931,358078055966.22338867,-31434962564.80811691
52963200.00000000,-36877883172.54315186,-511729368113.38897705,843248204568.77392578,-115379616736.10098267,79326853621.02584839,-590195185856.74279785,20427739908.64372253,358927314492.36267090,-31436058712.02988052
53049600.00000000,-36855244750.25569916,-512804682153.04772949,845086777521.70373535,-115599125140.21823120,79596415635.22700500,-591915687657.66418457,20572769890.47352219,359776266517.82025146,-31437489864.03840256
53136000.00000000,-36832604455.04351044,-513879872846.04235840,846925181895.53063965,-115818525988.72468567,79866159015.62892151,-593635687829.22119141,20717690443.76779175,360624913830.41296387,-31439254066.30834579
53222400.00000000,-36809962295.22347260,-514954940741.63391113,848763418462.32678223,-116037819907.83547974,80136082540.07475281,-595355189080.14392090,20862502203.05854416,361473258201.55871582,-31441349382.18173599
53308800.00000000,-36787318279.06287384,-516029886385.36608887,850601487988.74731445,-116257007518.04429626,80406184998.88177490,-597074194096.10046387,21007205797.10675812,362321301386.48382568,-31443773892.64579010
53395200.00000000,-36764672414.77979279,-517104710319.09918213,852439391236.08227539,-116476089434.19494629,80676465194.67118835,-598792705539.96704102,21151801848.97433090,363169045124.42755127,-31446525696.11423874
53481600.00000000,-36742024710.54344177,-518179413081.04382324,854277128960.30712891,-116695066265.55184937,80946921942.20075989,-600510726052.09399414,21296290976.09488678,364016491138.84265137,-31449602908.21207428
53568000.00000000,-36719375174.47453308,-519253995205.79400635,856114701912.13293457,-116913938615.86933899,81217554068.20030212,-602228258250.56811523,21440673790.34346008,364863641137.59326172,-31453003661.56364059
53654400.00000000,-36696723814.64562225,-520328457224.35986328,857952110837.05603027,-117132707083.45988464,81488360411.21003723,-603945304731.47070312,21584950898.10509491,365710496813.14935303,-31456726105.58402634
53740800.00000000,-36674070639.08148193,-521402799664.20019531,859789356475.40698242,-117351372261.26129150,81759339821.42158508,-605661868069.13208008,21729122900.34235764,366557059842.77813721,-31460768406.27368546
53827200.00000000,-36651415655.75943756,-522477023049.25445557,861626439562.39929199,-117569934736.90277100,82030491160.52168274,-607377950816.38183594,21873190392.66179276,367403331888.73236084,-31465128746.01623154
53913600.00000000,-36628758872.60971069,-523551127899.97454834,863463360828.17687988,-117788395092.77005005,82301813301.53848267,-609093555504.79626465,22017153965.37934875,368249314598.43566895,-31469805323.37934113
54000000.00000000,-36606100297.51576996,-524625114733.35601807,865300120997.86145020,-118006753906.06942749,82573305128.69050598,-610808684644.94152832,22161014203.58477402,369095009604.66510010,-31474796352.91872025
54086400.00000000,-36583439938.31466675,-525698984062.96899414,867136720791.59960938,-118225011748.89079285,82844965537.23797607,-612523340726.61328125,22304771687.20503235,369940418525.73059082,-31480100064.98505402
54172800.00000000,-36560777802.79737854,-526772736398.98901367,868973160924.60839844,-118443169188.26977539,83116793433.33677673,-614237526219.07324219,22448426991.06672287,370785542965.65179443,-31485714705.53390884
54259200.00000000,-36538113898.70913696,-527846372248.22705078,870809442107.22155762,-118661226786.24884033,83388787733.89465332,-615951243571.28173828,22591980684.95755386,371630384514.33197021,-31491638535.93852615
54345600.00000000,-36515448233.74977112,-528919892114.15966797,872645565044.93420410,-118879185099.93751526,83660947366.42997742,-617664495212.12756348,22735433333.68686295,372474944747.72924805,-31497869832.80544281
54432000.00000000,-36492780815.57401276,-529993296496.95843506,874481530438.44775391,-119097044681.57162476,83933271268.93264771,-619377283550.65368652,22878785497.14521408,373319225228.02532959,-31504406887.79289627
54518400.00000000,-36470111651.79185486,-531066585893.51928711,876317338983.71362305,-119314806078.57167053,84205758389.72741699,-621089610976.28051758,23022037730.36309052,374163227503.79138184,-31511248007.43196487
54604800.00000000,-36447440749.96883392,-532139760797.49139404,878152991371.97705078,-119532469833.60029602,84478407687.33934021,-622801479859.02551270,23165190583.56870270,375006953110.15155029,-31518391512.95040131
54691200.00000000,-36424768117.62639618,-533212821699.30584717,879988488289.82006836,-119750036484.61894226,84751218130.36148071,-624512892549.71984863,23308244602.24490356,375850403568.94390869,-31525835740.09908295
54777600.00000000,-36402093762.24217987,-534285769086.20391846,881823830419.20397949,-119967506564.94351196,85024188697.32475281,-626223851380.22180176,23451200327.18526077,376693580388.87872314,-31533579038.98106384
54864000.00000000,-36379417691.25035095,-535358603442.26501465,883659018437.51171875,-120184880603.29934692,85297318376.56982422,-627934358663.62744141,23594058294.54927063,377536485065.69476318,-31541619773.88315201
54950400.00000000,-36356739912.04190063,-536431325248.43444824,885494053017.58886719,-120402159123.87530518,85570606166.12115479,-629644416694.47778320,23736819035.91677475,378379119082.31286621,-31549956323.11000443
55036800.00000000,-36334060431.96496582,-537503934982.55053711,887328934827.78540039,-120619342646.37698364,85844051073.56298828,-631354027748.96362305,23879483078.34151840,379221483908.98718262,-31558587078.82065201
55123200.00000000,-36311379258.32513428,-538576433119.37207031,889163664531.99572754,-120836431686.07925415,86117652115.91735840,-633063194085.12719727,24022050944.40395737,380063581003.45434570,-31567510446.86744690
55209600.00000000,-36288696398.38574219,-539648820130.60467529,890998242789.69934082,-121053426753.87794495,86391408319.52404785,-634771917943.06091309,24164523152.26325226,380905411811.08026123,-31576724846.63735962
55296000.00000000,-36266011859.36817932,-540721096484.92749023,892832670256.00012207,-121270328356.34075928,86665318719.92247009,-636480201545.10351562,24306900215.70850372,381746977765.00463867,-31586228710.89560699
55382400.00000000,-36243325648.45220184,-541793262648.01934814,894666947581.66601562,-121487136995.75746155,86939382361.73536682,-638188047096.03344727,24449182644.20922470,382588280286.28363037,-31596020485.63156509
55468800.00000000,-36220637772.77621460,-542865319082.58465576,896501075413.16748047,-121703853170.18931580,87213598298.55441284,-639895456783.25952148,24591370942.96508408,383429320784.02990723,-31606098629.90691757
55555200.00000000,-36197948239.43755341,-543937266248.37890625,898335054392.71594238,-121920477373.51780701,87487965592.82757568,-641602432777.00891113,24733465612.95491409,384270100655.55096436,-31616461615.70600128
55641600.00000000,-36175257055.49281311,-545009104602.23413086,900168885158.30200195,-122137010095.49263000,87762483315.74824524,-643308977230.51269531,24875467150.98500061,385110621286.48547363,-31627107927.78832626
55728000.00000000,-36152564227.95810699,-546080834598.08386230,902002568343.73254395,-122353451821.77900696,88037150547.14614868,-645015092280.18835449,25017376049.73666763,385950884050.93731689,-31638036063.54322052
55814400.00000000,-36129869763.80935669,-547152456686.98797607,903836104578.66809082,-122569803034.00427246,88311966375.37989807,-646720780045.82055664,25159192797.81318283,386790890311.60766602,-31649244532.84654617
55900800.00000000,-36107173669.98258972,-548223971317.15722656,905669494488.65942383,-122786064209.80383301,88586929897.23126221,-648426042630.73901367,25300917879.78597260,387630641419.92553711,-31660731857.91949081
55987200.00000000,-36084475953.37421417,-549295378933.97747803,907502738695.18383789,-123002235822.86642456,88862040217.80105591,-650130882121.99353027,25442551776.24018478,388470138716.17602539,-31672496573.18936539
56073600.00000000,-36061776620.84129333,-550366679980.03369141,909335837815.68103027,-123218318342.97872925,89137296450.40661621,-651835300590.52770996,25584094963.81957626,389309383529.62664795,-31684537225.15238190
56160000.00000000,-36039075679.20184326,-551437874895.13354492,911168792463.58850098,-123434312236.06938171,89412697716.48091125,-653539300091.34924316,25725547915.27077484,390148377178.65216064,-31696852372.23838806
56246400.00000000,-36016373135.23508453,-552508964116.33105469,913001603248.37670898,-123650217964.25227356,89688243145.47317505,-655242882663.69836426,25866911099.48690033,390987120970.85748291,-31709440584.67750549
56332800.00000000,-35993668995.68171692,-553579948077.94995117,914834270775.58374023,-123866035985.86930847,89963931874.75102234,-656946050331.21423340,26008184981.55056381,391825616203.19854736,-31722300444.36865997
56419200.00000000,-35970963267.24421692,-554650827211.60632324,916666795646.84948730,-124081766755.53251648,90239763049.50411987,-658648805102.09863281,26149370022.77627182,392663864162.10180664,-31735430544.74995422
56505600.00000000,-35948255956.58706665,-555721601946.23156738,918499178459.94970703,-124297410724.16560364,90515735822.64930725,-660351148969.27795410,26290466680.75220490,393501866123.58184814,-31748829490.67086792
56592000.00000000,-35925547070.33705902,-556792272708.09484863,920331419808.82958984,-124512968339.04483032,90791849354.73712158,-662053083910.56250000,26431475409.38142395,394339623353.35723877,-31762495898.26623154
56678400.00000000,-35902836615.08352661,-557862839920.82519531,922163520283.63684082,-124728440043.83943176,91068102813.85978699,-663754611888.80395508,26572396658.92249298,395177137106.96496582,-31776428394.83197784
56764800.00000000,-35880124597.37863159,-558933304005.43395996,923995480470.75451660,-124943826278.65136719,91344495375.56054688,-665455734852.05090332,26713230876.02953339,396014408629.87292480,-31790625618.70260239
56851200.00000000,-35857411023.73760986,-560003665380.33605957,925827300952.83349609,-125159127480.05458069,91621026222.74440002,-667156454733.70214844,26853978503.79172134,396851439157.59118652,-31805086219.13033676
56937600.00000000,-35834695900.63903809,-561073924461.37207031,927658982308.82470703,-125374344081.13365173,91897694545.59013367,-668856773452.65771484,26994639981.77221680,397688229915.78143311,-31819808856.16598892
57024000.00000000,-35811979234.52507782,-562144081661.82897949,929490525114.01062012,-125589476511.52197266,92174499541.46369934,-670556692913.46826172,27135215746.04657745,398524782120.36480713,-31834792200.54141235
57110400.00000000,-35789261031.80173492,-563214137392.46191406,931321929940.03698730,-125804525197.43936157,92451440414.83287048,-672256215006.48242188,27275706229.24062729,399361096977.62854004,-31850034933.55361938
57196800.00000000,-35766541298.83911133,-564284092061.51464844,933153197354.94372559,-126019490561.72915649,92728516377.18318176,-673955341607.99230957,27416111860.56779480,400197175684.33093262,-31865535746.95045853
57283200.00000000,-35743820041.97166443,-565353946074.74023438,934984327923.19567871,-126234373023.89477539,93005726646.93505859,-675654074580.37683105,27556433065.86595917,401033019427.80462646,-31881293342.81785583
57369600.00000000,-35721097267.49842834,-566423699835.42175293,936815322205.71289062,-126449173000.13581848,93283070449.36225891,-677352415772.24328613,27696670267.63375854,401868629386.05895996,-31897306433.46861649
57456000.00000000,-35698372981.68328094,-567493353744.39245605,938646180759.90100098,-126663890903.38365173,93560547016.51144409,-679050367018.56726074,27836823885.06644058,402704006727.88043213,-31913573741.33271027
57542400.00000000,-35675647190.75517273,-568562908200.05554199,940476904139.68078613,-126878527143.33650208,93838155587.12294006,-680747930140.83068848,27976894334.09118271,403539152612.93206787,-31930093998.84905243
57628800.00000000,-35652919900.90839386,-569632363598.40441895,942307492895.51757812,-127093082126.49406433,94115895406.55270386,-682445106947.15771484,28116882027.40196609,404374068191.85119629,-31946865948.35875702
57715200.00000000,-35630191118.30278015,-570701720333.04211426,944137947574.45056152,-127307556256.19166565,94393765726.69535828,-684141899232.44958496,28256787374.49395370,405208754606.34619141,-31963888341.99981308
57801600.00000000,-35607460849.06398010,-571770978795.20056152,945968268720.12133789,-127521949932.63394165,94671765805.90841675,-685838308778.51708984,28396610781.69742203,406043212989.29150391,-31981159941.60318375
57888000.00000000,-35584729099.28365326,-572840139373.76000977,947798456872.80285645,-127736263552.92805481,94949894908.93756104,-687534337354.21142578,28536352652.21121216,406877444464.82177734,-31998679518.59030533
57974400.00000000,-35561995875.01974487,-573909202455.26806641,949628512569.42712402,-127950497511.11650085,95228152306.84300232,-689229986715.55407715,28676013386.13575363,407711450148.42443848,-32016445853.87194443
58060800.00000000,-35539261182.29669952,-574978168423.95849609,951458436343.61340332,-128164652198.20942688,95506537276.92691040,-690925258605.86389160,28815593380.50563049,408545231147.03100586,-32034457737.74839783
